成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[6.55, 7.245]","[6.135, 6.29]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,2.6381381666691124,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,2.6381875764007248,13,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,1.2198393650261892,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[5.065, 6.93]",1.0,2.444614169239657,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[5.065, 6.93]",3.0,1.6299096229354166,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[5.065, 6.93]",2.0,1.6311968859961943,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,4.696367121397673,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",5.0,6.762690011006158,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,3.0801638005380805,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,1.6429208703959548,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",3.0,3.08150751761323,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,1.6440997555822703,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[28.155, 28.4]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,1.6502894923000073,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,4.745312530876432,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",9.0,6.189652106209434,30,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",3.0,1.6505976264831468,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,3.3141871448870432,16,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 32.05]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,0.6214189889765573,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,1.6606490822357598,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,2.0758493602805554,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,2.0758790246480108,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,0.6242037443153858,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,1.040462854753349,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,2.0816740514231933,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",1.0,1.2490272353454295,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,1.4572192062935532,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,1.0424796491454142,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,1.6686836714127224,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,4.175866907121605,20,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",3.0,2.50684475860652,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",5.0,6.058404415007025,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,2.093217836681476,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[5.065, 6.93]",0.0,0.20934643984702214,1,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[5.065, 6.93]",4.0,2.9308916879727476,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[25162.5, 25875.0]","[5.065, 6.93]",5.0,5.241555039580564,25,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[28.05, 28.155]","[24606.25, 25162.5]","[5.065, 6.93]",2.0,0.6439717767228859,3,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[6.55, 7.245]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[23.1, 24.95]","[28.05, 28.155]","[25162.5, 25875.0]","[5.065, 6.93]",2.0,1.3517699764018427,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0451, '离子液添加量': 0.06, '原液添加比例': 0.64}",623,0.20064205457463885,0.2053165184316432
"[8.755, 8.985]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",6.0,7.530936873887212,38,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",2.0,1.39477935214013,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24235.0, 24505.0]","[3.44, 4.105]",4.0,3.820231584563413,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",6.0,5.4294959571065915,27,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[7.245, 8.565]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",3.0,2.415529734147167,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.985, 9.155]","[5.4, 5.925]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24235.0, 24505.0]","[3.44, 4.105]",1.0,1.2150203568346647,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[3.44, 4.105]",4.0,4.865683072284916,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.755, 8.985]","[6.135, 6.29]","[0.013, 0.0132]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[4.105, 4.29]",0.0,0.8128537640164513,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.985, 9.155]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",6.0,6.541792947842397,32,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24235.0, 24505.0]","[3.44, 4.105]",2.0,4.705196327285014,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[3.44, 4.105]",1.0,1.6367568703240558,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24235.0, 24505.0]","[3.44, 4.105]",0.0,1.4321888667736478,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[7.245, 8.565]","[5.925, 5.985]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",1.0,1.8524928801966285,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.4, 5.925]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[24235.0, 24505.0]","[3.44, 4.105]",12.0,7.252043495762594,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.4, 5.925]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24235.0, 24505.0]","[3.44, 4.105]",2.0,1.6578943445777683,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[24235.0, 24505.0]","[4.105, 4.29]",2.0,1.8668040625922402,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[7.245, 8.565]","[5.4, 5.925]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[3.44, 4.105]",11.0,8.089953065223888,39,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[9.155, 9.65]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[3.44, 4.105]",10.0,6.854565353621832,33,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24235.0, 24505.0]","[3.44, 4.105]",1.0,1.0403258171042205,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",3.0,4.794717586251981,23,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[24235.0, 24505.0]","[3.44, 4.105]",3.0,2.5092150832170184,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.985, 9.155]","[5.4, 5.925]","[0.013, 0.0132]","[35.6, 46.345]","[24.95, 25.15]","[27.85, 27.95]","[24235.0, 24505.0]","[3.44, 4.105]",3.0,2.304122098981929,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[24235.0, 24505.0]","[4.105, 4.29]",4.0,5.457674403931245,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.44, 4.105]",0.0,2.9419133161329807,14,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.0129, 0.013]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[23103.75, 24235.0]","[3.44, 4.105]",2.0,2.112016803859845,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[27.7, 27.85]","[24235.0, 24505.0]","[3.44, 4.105]",5.0,2.5457879300620583,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.565, 8.755]","[5.925, 5.985]","[0.0129, 0.013]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[24235.0, 24505.0]","[3.44, 4.105]",0.0,1.0650070665300804,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.985, 9.155]","[5.4, 5.925]","[0.013, 0.0132]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[23103.75, 24235.0]","[3.44, 4.105]",6.0,5.545026033976563,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[24235.0, 24505.0]","[3.44, 4.105]",4.0,1.9389483231840006,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
"[9.155, 9.65]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[24235.0, 24505.0]","[4.105, 4.29]",2.0,1.9399196089707893,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.91}",886,0.23702031602708803,0.21153986462039726
