检验日期	钢线线径	槽轮槽距	班次	单晶编号	验证类型	异常类型	线径	切割时间	切割刀号	切割机台	配方编码	前后排别	排别	成品电导率	成品PH值	成品浓度	成品浊度	成品温度	成品表面张力	成品COD	柠檬酸	置换量	离子液添加量	原液添加比例	清液池电导率	清液池PH	清液池浓度	清液池温度	清液池COD	喷淋流量	在线流量
2024/8/1	32	181.5	白班	CKPC2952407Z0802D11N02	0.4-1.6	#N/A	0.032	45505.14818	N1B2032407310022	XQ-B2-03	G12-XXSD-110A	B2前排	B排	14.15	5.43	0.0128	46.4	25.1	28.1	23837.5	柠檬酸100g	0.06	0	0.91	13.75	5.42	0.0124	23.9	23562.5	37.51471074	101.7267769
2024/8/1	32	181.5	夜班	CKPC2952407Z0802D11N06W	0.4-1.6	#N/A	0.032	45505.9	N2B2092408010072	XQ-B2-09	G12-XXSD-110A	B2后排	B排	13.8	5.49	0.0128	59.8	25.5	27.9	23700	柠檬酸80g	0.06	0	0.91	13.31	5.42	0.0123	23.9	23475	38.01754386	102.6351754
2024/8/3	32	181.5	白班	CKPC2952407Z1002D11Y02	0.4-1.6	#N/A	0.032	45507.39177	N1B1042408030211	XQ-B1-04	G12-X	B1前排	B排	11.26	5.92	0.0126	56	24.9	28.1	23687.5	转换阶段	0.05	0.07	0.92	12.18	5.46	0.0123	24.3	23375	38.82625	105.1232292
2024/8/2	32	181.5	白班	CKPC2952407Z1202D23N03	0.4-1.6	断缝	0.032	45506.06406	N2B2112408010082	XQ-B2-11	G12-XXSD-110A	B2后排	B排	13.36	5.47	0.0128	62.5	25.2	28	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.12705357	102.9322321
2024/8/4	32	181.5	白班	CKPC2952407Z1301D51Y02	0.4-1.6	断缝	0.032	45508.4872	N1B4102408040241	XQ-B4-10	G12-YS33-130-110	B4后排	B排	10.28	5.98	0.0127	35.1	24.5	28	23262.5	0	0.05	0.07	0.92	10.54	5.69	0.0123	24.3	23105	39.3073494	106.8975904
2024/8/8	32	181.5	夜班	CKPC2952407Z1301D62V04	0.4-1.6	#N/A	0.032	45512.65253	N1B3112408080671	XQ-B3-11	G12-YS33-130-110	B3后排	B排	8.55	5.97	0.0129	61	25.4	27.9	24287.5	0	0.06	0.07	0.91	9.07	5.57	0.0127	23.6	24062.5	38.32848485	120.6530303
2024/8/9	32	181.5	白班	CKPC2952407Z1301D62V05	0.4-1.6	设备故障	0.032	45513.178	N1B3112408080722	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.57	5.84	0.0129	46.8	25.1	28	24105	0	0.06	0.07	0.92	9.75	5.48	0.0126	22.8	24070	38.04653846	125.7565385
2024/8/1	32	181.5	白班	CKPC2952407Z1402D31N02	0.4-1.6	#N/A	0.032	45505.37069	N1B1092407310032	XQ-B1-09	G12-XXSD-110A	B1后排	B排	14.28	5.48	0.0128	57.6	24.9	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.66	5.37	0.0124	23.8	23562.5	37.58775	101.8743333
2024/8/4	32	181.5	夜班	CKPC2952407Z1402D42N03	0.4-1.6	#N/A	0.032	45508.81891	N1B4092408040281	XQ-B4-09	G12-YS33-130-110	B4后排	B排	10.98	6.1	0.0127	84.6	25.1	28.1	23352.5	0	0.05	0.07	0.91	10.13	5.64	0.0122	25.6	23215	39.25835443	107.6518987
2024/8/8	32	181.5	白班	CKPC2952407Z1402D52Y02	0.4-1.6	#N/A	0.032	45512.07047	N1B3092408070552	XQ-B3-09	G12-YS33-130-110	B3后排	B排	8.63	5.93	0.0129	53.6	25	28	24075	0	0.06	0.07	0.91	8.61	5.38	0.0127	23.2	23675	38.51175	122.77275
2024/8/8	32	181.5	白班	CKPC2952407Z1402D52Y03	0.4-1.6	#N/A	0.032	45512.18274	N1B4092408070522	XQ-B4-09	G12-XXSD-110A	B4后排	B排	8.52	5.92	0.013	49.6	25.3	28.1	24287.5	0	0.06	0.07	0.92	8.29	5.42	0.0127	23.5	24062.5	38.22131579	124.4976316
2024/8/8	26	176.5	白班	CKPC2952407Z1402D52Y04	0.4-1.6	#N/A	0.026	45512.22485	N1B2152408070552	XQ-B2-15	G12130-H26-FQ-27	B2后排	B排	8.52	5.92	0.013	49.6	25.3	28.1	24287.5	0	0.06	0.07	0.92	8.29	5.42	0.0127	23.5	24062.5	38.22131579	124.4976316
2024/8/10	32	181.5	白班	CKPC2952407Z1402D62N02	0.4-1.6	#N/A	0.032	45514.28435	N1B2062408090772	XQ-B2-06	G12-XXSD-110A	B2前排	B排	9.54	6.12	0.0129	53.6	25.8	28.1	24500	0	0.06	0.07	0.92	8.79	5.55	0.0126	23.8	24000	37.89307692	135.1092308
2024/8/7	32	181.5	白班	CKPC2952407Z1502D42Y02	0.4-1.6	#N/A	0.032	45511.43388	N1B3092408070491	XQ-B3-09	G12-YS33-130-110	B3后排	B排	8.97	5.98	0.0129	49.6	24.9	28.2	24130	0	0.05	0.07	0.91	9.16	5.48	0.0124	23.4	23982.5	38.78808511	117.9129787
2024/8/3	32	181.5	白班	CKPC2952407Z1602D22N02	0.4-1.6	跳线	0.032	45507.15927	N1B2062408020172	XQ-B2-06	G12-XXSD-110A	B2前排	B排	12.16	5.92	0.0123	43.4	23	28.1	23687.5	转换阶段	0.05	0.07	0.91	12.15	5.54	0.0123	23.9	23375	38.72070707	104.7858586
2024/8/2	32	181.5	夜班	CKPC2952407Z1602D22N03	0.4-1.6	#N/A	0.032	45507.0367	N1B4142408020182	XQ-B4-14	G12-XXSD-110A	B4后排	B排	11.87	5.99	0.0122	47	25.1	27.9	23595	转换阶段	0.05	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.671	104.678
2024/8/2	32	181.5	夜班	CKPC2952407Z1602D22N04	0.4-1.6	#N/A	0.032	45507.0247	N1B4122408020192	XQ-B4-12	G12-YS33-130-110	B4后排	B排	11.76	5.99	0.0122	53.8	25.5	28	23595	转换阶段	0.05	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.671	104.678
2024/8/2	32	181.5	白班	CKPC2952407Z1701D32N04	0.4-1.6	#N/A	0.032	45506.1939	N1B2082408010092	XQ-B2-08	G12-XXSD-110A	B2前排	B排	13.94	5.49	0.0129	67	24.9	28	23650	柠檬酸80g	0.06	0	0.91	13.05	5.37	0.0123	24.1	23377.5	38.21709091	103.2398182
2024/8/1	31	180.5	夜班	CKPC2952407Z1701D32N05	0.4-1.6	断缝	0.031	45506.05331	N1B3092408010092	XQ-B3-09	G12-XXSD-110A	B3后排	B排	13.36	5.47	0.0128	62.5	25.2	28	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.12705357	102.9322321
2024/8/4	32	181.5	白班	CKPC2952407Z1701D42N02	0.4-1.6	#N/A	0.032	45508.45844	N1B4112408040291	XQ-B4-11	G12-YS33-130-110	B4后排	B排	10.28	5.98	0.0127	35.1	24.5	28	23262.5	0	0.05	0.07	0.92	10.54	5.69	0.0123	24.3	23105	39.3073494	106.8975904
2024/8/2	32	181.5	白班	CKPC2952407Z1801D52Y05	0.4-1.6	#N/A	0.032	45506.06959	N1B2072408010102	XQ-B2-07	G12-XXSD-110A	B2前排	B排	13.36	5.47	0.0128	62.5	25.2	28	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.12705357	102.9322321
2024/8/6	32	181.5	白班	CKPC2952407Z1801D72N03	0.4-1.6	#N/A	0.032	45510.28889	N1B3122408050482	XQ-B3-12	G12-XXSD-110A	B3后排	B排	9.1	6.08	0.0128	50.2	25.7	28.1	23850	0	0.05	0.07	0.91	9.05	5.65	0.0123	23.8	23590	39.55098361	112.3252459
2024/8/10	32	181.5	夜班	CKPC2952407Z1801D83V02	0.4-1.6	#N/A	0.032	45514.58861	N1B2012408100901	XQ-B2-01	G12-XXSD-110A	B2前排	B排	8.67	6.09	0.0129	61	25.3	28.1	24607.5	0	0.06	0.07	0.85	8.93	5.68	0.0126	24.3	24150	36.74222222	139.3644444
2024/8/2	32	181.5	夜班	CKPC2952407Z1902D32Y04	0.4-1.6	#N/A	0.032	45506.54127	N1B1062408020141	XQ-B1-06	G12-XXSD-110A	B1前排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/2	32	181.5	白班	CKPC2952407Z1902D32Y05	0.4-1.6	#N/A	0.032	45506.5556	N1B1072408020131	XQ-B1-07	G12-XXSD-110A	B1前排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/5	32	181.5	白班	CKPC2952407Z1902D42N02	0.4-1.6	跳线	0.032	45509.43292	N1B3152408050321	XQ-B3-15	G12-YS33-130-110	B3后排	B排	9.2	6.15	0.0128	57.4	25.6	28.1	23107.5	0	0.05	0.07	0.92	9.58	5.8	0.0124	24.4	22995	39.56169014	109.3176056
2024/8/8	32	181.5	夜班	CKPC2952407Z1902D52N02	0.4-1.6	#N/A	0.032	45512.78601	N1B1062408080651	XQ-B1-06	G12-XXSD-110A	B1前排	B排	8.75	5.89	0.0129	51.6	24.9	27.9	24287.5	0	0.06	0.07	0.92	9.04	5.51	0.0127	22.8	24062.5	38.21419355	121.9606452
2024/8/4	32	181.5	白班	CKPC2952407Z2101D51N03	0.4-1.6	#N/A	0.032	45508.60936	N1B2072408040331	XQ-B2-07	G12-XXSD-110A	B2前排	B排	10.32	6.01	0.0127	45.6	25.8	28.1	23352.5	0	0.05	0.07	0.92	10.31	5.69	0.0122	25.4	23215	39.29345679	107.265679
2024/8/11	32	181.5	白班	CKPC2952407Z2101D72V04	0.4-1.6	#N/A	0.032	45515.03638	N1B1012408100922	XQ-B1-01	666	B1前排	B排	8.05	5.98	0.0127	39.1	25.9	27.8	24607.5	0	0.06	0.07	0.85	8.38	5.66	0.0127	23.6	24150	37.005	139.8125
2024/8/2	32	181.5	夜班	CKPC2952407Z2202D12Y05	0.4-1.6	跳线	0.032	45506.54557	N1B3152408020121	XQ-B3-15	G12-YS33-130-110	B3后排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/7	32	181.5	夜班	CKPC2952407Z2202D21Y03	0.4-1.6	#N/A	0.032	45511.70324	N1B4102408070521	XQ-B4-10	G12-XXSD-100-TSI	B4后排	B排	9	6.02	0.013	69.2	25.1	28.2	24075	0	0.05	0.07	0.92	9.45	5.44	0.0126	24.5	23675	38.6225	119.7120455
2024/8/10	32	181.5	夜班	CKPC2952407Z2202D41N05	0.4-1.6	断缝	0.032	45514.67089	N1B2032408100891	XQ-B2-03	G12-XXSD-110A	B2前排	B排	8.79	6.05	0.0129	57.7	25.3	28.1	24607.5	0	0.06	0.07	0.85	8.57	5.7	0.0126	24.4	24150	36.38125	139.4025
2024/8/1	32	181.5	白班	CKPC2952407Z2302D01Y03	0.4-1.6	提料挂断线	0.032	45505.46657	N1B4142408010041	XQ-B4-14	G12-XXSD-110A	B4后排	B排	14.65	5.43	0.0128	48.7	23.5	28	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/1	32	181.5	白班	CKPC2952407Z2302D01Y05	0.4-1.6	#N/A	0.032	45505.45964	N1B3072408010051	XQ-B3-07	G12-XXSD-110A	B3前排	B排	13.71	5.4	0.0128	70.2	25.7	28.1	23837.5	柠檬酸80g	0.06	0	0.91	13.04	5.34	0.0124	24.1	23562.5	37.66352941	102.0247059
2024/8/7	32	181.5	白班	CKPC2952407Z2302D12Y05	0.4-1.6	#N/A	0.032	45511.35552	N1B1052408060582	XQ-B1-05	G12-XXSD-110A	B1前排	B排	8.99	5.98	0.0129	57.3	24.9	28	24130	0	0.05	0.07	0.91	9.44	5.51	0.0124	23.9	23982.5	38.84	117.415625
2024/8/10	32	181.5	夜班	CKPC2952407Z2302D32Y02	0.4-1.6	断缝	0.032	45514.95779	N1B1062408100832	XQ-B1-06	G12-XXSD-110A	B1前排	B排	8.4	6.09	0.0128	55.4	25.1	27.9	24607.5	0	0.06	0.07	0.85	8.37	5.64	0.0127	23.9	24150	36.956	139.638
2024/8/10	32	181.5	夜班	CKPC2952407Z2302D32Y04	0.4-1.6	#N/A	0.032	45514.90634	N1B2072408100892	XQ-B2-07	G12-XXSD-110A	B2前排	B排	8.24	6.12	0.0127	44.9	25.4	28	24607.5	0	0.06	0.07	0.85	8.61	5.57	0.0127	24.7	24150	36.56	139.5383333
2024/8/2	32	181.5	夜班	CKPC2952407Z2502D12N02	0.4-1.6	跳线	0.032	45506.67942	N1B3152408020131	XQ-B3-15	G12-YS33-130-110	B3后排	B排	13.38	5.57	0.0128	72.1	25.5	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.47028846	104.2352885
2024/8/2	32	181.5	夜班	CKPC2952407Z2502D12N03	0.4-1.6	断缝	0.032	45506.64534	N1B4092408020111	XQ-B4-09	G12-YS33-130-110	B4后排	B排	13.37	5.6	0.0128	54.5	25.5	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/5	32	181.5	白班	CKPC2952407Z2502D22N04	0.4-1.6	断缝	0.032	45509.52214	N1B3102408050351	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/4	32	181.5	夜班	CKPC2952407Z2701D31Y03	0.4-1.6	#N/A	0.032	45508.80247	N1B4132408040331	XQ-B4-13	G12-YS33-130-110	B4后排	B排	10.21	6.05	0.0126	58.2	25.3	28.2	23352.5	0	0.05	0.07	0.92	10.13	5.64	0.0122	25.6	23215	39.25835443	107.6518987
2024/8/4	32	181.5	夜班	CKPC2952407Z2701D31Y04	0.4-1.6	提料挂断线	0.032	45508.65257	N1B2032408040351	XQ-B2-03	G12-XXSD-110A	B2前排	B排	10.32	6.01	0.0127	45.6	25.8	28.1	23352.5	0	0.05	0.07	0.92	10.31	5.69	0.0122	25.4	23215	39.29345679	107.265679
2024/8/8	26	175	夜班	CKPC2952407Z2701D41Y05	0.4-1.6	跳线	0.026	45512.40605	N1B1142408080421	XQ-B1-14	G12130-H26-FQ-27	B1后排	B排	8.5	6	0.013	53.9	24.1	27.9	24287.5	0	0.06	0.07	0.91	8.89	5.46	0.0127	23.8	24062.5	38.30472222	123.9219444
2024/8/10	32	181.5	白班	CKPC2952407Z2701D51N04	0.4-1.6	#N/A	0.032	45514.36583	N1B1052408090842	XQ-B1-05	G12-XXSD-110A	B1前排	B排	8.68	6.07	0.013	52.2	25.3	28.1	24500	0	0.06	0.07	0.91	8.79	5.55	0.0126	23.8	24000	38.1975	136.3616667
2024/8/10	32	181.5	白班	CKPC2952407Z2701D51N05	0.4-1.6	#N/A	0.032	45514.41542	N1B3112408100821	XQ-B3-11	G12-YS33-130-110	B3后排	B排	8.76	6.14	0.013	45.9	25.4	28.1	24500	0	0.06	0.07	0.91	8.79	5.55	0.0126	23.8	24000	38.1975	136.3616667
2024/8/3	32	181.5	夜班	CKPC2952407Z2802D22Y02	0.4-1.6	#N/A	0.032	45507.57323	N1B4142408030231	XQ-B4-14	G12-YS33-130-110	B4后排	B排	11.16	6.11	0.0126	71.1	25.6	28	23687.5	0	0.05	0.07	0.92	11.57	5.55	0.0122	23.8	23375	38.87425532	105.36
2024/8/3	32	181.5	夜班	CKPC2952407Z2802D22Y03	0.4-1.6	#N/A	0.032	45507.93431	N1B2012408030282	XQ-B2-01	G12-XXSD-110A	B2前排	B排	10.65	6.13	0.0127	71	25.8	28.2	23385	0	0.05	0.07	0.92	11.24	5.63	0.0122	22.8	23195	39.09146067	105.9982022
2024/8/3	32	181.5	白班	CKPC2952407Z2802D22Y04	0.4-1.6	#N/A	0.032	45507.37381	N1B1072408020212	XQ-B1-07	G12-XXSD-110A	B1前排	B排	11.26	5.92	0.0126	56	24.9	28.1	23687.5	转换阶段	0.05	0.07	0.92	12.18	5.46	0.0123	24.3	23375	38.82625	105.1232292
2024/8/6	32	181.5	夜班	CKPC2952407Z2802D32N05	0.4-1.6	#N/A	0.032	45510.54868	N1B3102408060441	XQ-B3-10	G12-XXSD-100-TSI	B3后排	B排	9.07	5.98	0.0129	55	25.6	28.2	23850	0	0.05	0.07	0.92	9.1	5.57	0.0123	23.8	23590	39.39637931	113.4415517
2024/8/2	32	181.5	夜班	CKPC2952407Z2902D01N03	0.4-1.6	跳线	0.032	45506.74395	N1B2082408020131	XQ-B2-08	G12-XXSD-110A	B2前排	B排	13.79	5.64	0.0128	82.6	25.5	28	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.47028846	104.2352885
2024/8/2	32	181.5	白班	CKPC2952407Z2902D01N04	0.4-1.6	#N/A	0.032	45506.56113	N1B2042408020131	XQ-B2-04	G12	B2前排	B排	13.19	5.58	0.0128	66.7	25.2	28.1	23650	柠檬酸80g	0.06	0	0.91	12.79	5.36	0.0123	23.5	23377.5	38.41679245	103.8906604
2024/8/2	32	181.5	夜班	CKPC2952407Z2902D01N05	0.4-1.6	#N/A	0.032	45506.60565	N1B4132408020141	XQ-B4-13	G12-XXSD-110A	B4后排	B排	12.89	5.6	0.0128	42.7	25.8	28.1	23595	柠檬酸80g	0.06	0	0.91	12.83	5.41	0.0123	24.3	23252.5	38.42790476	104.0613333
2024/8/5	32	181.5	夜班	CKPC2952407Z2902D11N03	0.4-1.6	#N/A	0.032	45509.77907	N1B2072408050431	XQ-B2-07	G12-XXSD-110A	B2前排	B排	9.09	6.19	0.0129	47.6	25.2	28.2	23630	0	0.05	0.07	0.91	9.24	5.68	0.0124	25.8	23565	39.58567164	109.988806
2024/8/5	32	181.5	白班	CKPC2952407Z2902D11N04	0.4-1.6	#N/A	0.032	45509.55414	N1B1062408050401	XQ-B1-06	1	B1前排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/2	32	181.5	夜班	CKPC2952407Z3001D42Y03	0.4-1.6	#N/A	0.032	45506.97153	N1B1022408020192	XQ-B1-02	G12-XXSD-110A	B1前排	B排	11.77	6.08	0.0123	49.4	24.6	28.2	23595	转换阶段	0.06	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.63019802	104.5722772
2024/8/6	32	181.5	白班	CKPC2952407Z3001D52N04	0.4-1.6	跳线	0.032	45510.11929	N1B3122408050472	XQ-B3-12	G12-YS33-130-110	B3后排	B排	9.33	6.16	0.0128	48.5	25.1	28.2	23850	0	0.05	0.07	0.91	9.06	5.69	0.0123	23.7	23590	39.59888889	111.4893651
2024/8/9	32	181.5	白班	CKPC2952407Z3001D62N04	0.4-1.6	#N/A	0.032	45513.20031	N1B3092408080642	XQ-B3-09	G12-XXSD-110A	B3后排	B排	9.04	5.85	0.013	41	24.5	27.9	24105	0	0.06	0.07	0.91	9.75	5.48	0.0126	22.8	24070	38.04653846	125.7565385
2024/8/1	32	181.5	夜班	CKPC2952407Z3101D32Y03	0.4-1.6	#N/A	0.032	45506.07738	N1B4122408010102	XQ-B4-12	G12-YS33-130-110	B4后排	B排	13.36	5.47	0.0128	62.5	25.2	28	23700	柠檬酸80g	0.06	0	0.91	13.25	5.4	0.0123	24.5	23475	38.12705357	102.9322321
2024/8/8	28	176.5	白班	CKPC2952407Z3101D52V02	0.4-1.6	#N/A	0.028	45512.48353	N1B2132408080591	XQ-B2-13	G12130-H26-FQ-29	B2后排	B排	8.85	6.04	0.0129	62.6	25.3	28	24287.5	0	0.06	0.07	0.91	8.95	5.46	0.0126	23.8	24062.5	38.318	122.1648571
2024/8/8	32	181.5	夜班	CKPC2952407Z3101D52V04	0.4-1.6	断下线	0.032	45512.48049	N1B1072408080581	XQ-B1-07	G12-XCL-GS	B1前排	B排	8.68	6.03	0.013	60.1	25.6	27.8	24287.5	0	0.06	0.07	0.92	8.95	5.46	0.0126	23.8	24062.5	38.318	122.1648571
2024/8/3	32	181.5	白班	CKPC2952407Z3201D41Y03	0.4-1.6	#N/A	0.032	45507.3613	N1B3142408020192	XQ-B3-14	G12-YS33-130-110	B3后排	B排	11.26	5.92	0.0126	56	24.9	28.1	23687.5	转换阶段	0.05	0.07	0.92	12.18	5.46	0.0123	24.3	23375	38.82625	105.1232292
2024/8/2	32	181.5	夜班	CKPC2952407Z3302D21Y02	0.4-1.6	提料挂断线	0.032	45506.92645	N1B3102408020142	XQ-B3-10	G12-YS33-130-110	B3后排	B排	11.78	5.99	0.0123	58.5	25.7	28.1	23595	转换阶段	0.06	0.07	0.91	12.49	5.5	0.0123	22.9	23252.5	38.63019802	104.5722772
2024/8/7	32	181.5	夜班	CKPC2952407Z3302D32Y03	0.4-1.6	#N/A	0.032	45511.87355	N1B1042408070571	XQ-B1-04	G12-XXSD-110A	B1前排	B排	9.5	5.99	0.013	67.6	26.6	28.1	24075	转换阶段	0.06	0.07	0.92	9.45	5.4	0.0126	23.9	23675	38.64404762	121.2135714
2024/8/10	28	175	白班	CKPC2952407Z3302D52Y03	0.4-1.6	改工艺	0.028	45514.3167	N1B1142408090572	XQ-B1-14	G12130-H26-FQ-29	B1后排	B排	9.54	6.12	0.0129	53.6	25.8	28.1	24500	0	0.06	0.07	0.92	8.79	5.55	0.0126	23.8	24000	37.89307692	135.1092308
2024/8/3	32	181.5	夜班	CKPC2952407Z3502D11Y06W	0.4-1.6	#N/A	0.032	45507.59505	N1B3142408030211	XQ-B3-14	G12-YS33-130-110	B3后排	B排	11.16	6.11	0.0126	71.1	25.6	28	23385	0	0.05	0.07	0.92	11.26	5.62	0.0121	24.8	23195	38.92236559	105.4821505
2024/8/6	32	181.5	夜班	CKPC2952407Z3602D82V02	0.4-1.6	#N/A	0.032	45510.58291	N1B4122408060501	XQ-B4-12	G12-YS33-130-110	B4后排	B排	9.07	5.98	0.0129	55	25.6	28.2	23850	0	0.05	0.07	0.92	9.1	5.57	0.0123	23.8	23590	39.39637931	113.4415517
2024/8/6	32	181.5	夜班	CKPC2952407Z3602D82V03	0.4-1.6	#N/A	0.032	45510.8984	N1B3112408060512	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.05	6.01	0.0128	63.7	25.5	28.1	24000	0	0.05	0.07	0.91	9.25	5.55	0.0124	22.9	23930	39.45685185	114.8168519
2024/8/3	32	181.5	夜班	CKPC2952407Z3802D12N02	0.4-1.6	#N/A	0.032	45507.62427	N1B2062408030211	XQ-B2-06	G12-XXSD-110A	B2前排	B排	10.96	6.08	0.0126	59.4	25.8	28.1	23385	0	0.05	0.07	0.91	11.26	5.62	0.0121	24.8	23195	38.92236559	105.4821505
2024/8/7	32	181.5	白班	CKPC2952407Z3802D21N02	0.4-1.6	跳线	0.032	45511.23929	N1B3132408060492	XQ-B3-13	G12-YS33-130-110	B3后排	B排	9.66	5.95	0.0128	54.5	24.7	28.1	24130	0	0.05	0.07	0.91	8.98	5.48	0.0123	23.3	23982.5	39.0288	116.4796
2024/8/7	32	181.5	夜班	CKPC2952407Z3902D31Y05	0.4-1.6	#N/A	0.032	45511.67007	N1B3132408070531	XQ-B3-13	G12-YS33-130-XQB	B3后排	B排	9	6.02	0.013	69.2	25.1	28.2	24075	0	0.05	0.07	0.92	9.45	5.44	0.0126	24.5	23675	38.6225	119.7120455
2024/8/8	32	181.5	夜班	CKPC2952407Z3902D41Y02	0.4-1.6	#N/A	0.032	45512.61984	N1B2062408080631	XQ-B2-06	G12-XXSD-110A	B2前排	B排	8.48	5.97	0.013	61.3	25.6	27.9	24287.5	0	0.06	0.07	0.91	9.07	5.57	0.0127	23.6	24062.5	38.32848485	120.6530303
2024/8/3	32	181.5	夜班	CKPC2952407Z4002D21N05	0.4-1.6	#N/A	0.032	45508.09713	N1B4142408030272	XQ-B4-14	G12-XXSD-110A	B4后排	B排	10.65	6	0.0126	57.9	24.2	28.2	23262.5	0	0.05	0.07	0.91	10.89	5.57	0.0122	23.4	23105	39.16057471	106.273908
2024/8/6	32	181.5	夜班	CKPC2952407Z4002D31N03	0.4-1.6	跳线	0.032	45510.67999	N1B2022408060491	XQ-B2-02	G12-XXSD-110A	B2前排	B排	9.16	6.04	0.0128	58	25.5	28.1	24000	0	0.05	0.07	0.91	9.38	5.54	0.0124	23.5	23930	39.40303571	114.0742857
2024/8/10	28	176.5	夜班	CKPC2952407Z4002D41Y06	0.4-1.6	跳线	0.028	45514.1495	N2B2112408090542	XQ-B2-11	G12130-H26-FQ-XXSD	B2后排	B排	9.41	6.07	0.013	38.8	25.6	28.1	24500	0	0.06	0.07	0.92	9.16	5.58	0.0126	24.3	24000	37.80666667	133.1013333
2024/8/5	32	181.5	白班	CKPC2952407Z4102D11Y04	0.4-1.6	#N/A	0.032	45509.52352	N1B3112408050381	XQ-B3-11	G12-YS33-130-110	B3后排	B排	9.66	6.05	0.0128	58	24.9	28	23107.5	0	0.05	0.07	0.92	9.33	5.73	0.0124	24.9	22995	39.54928571	109.4781429
2024/8/5	32	181.5	白班	CKPC2952407Z4102D11Y05	0.4-1.6	#N/A	0.032	45509.25859	N1B3122408040402	XQ-B3-12	G12-YS33-130-110	B3后排	B排	9.6	6.16	0.0128	61.6	25.7	28.1	23107.5	0	0.05	0.07	0.92	9.86	5.8	0.0123	23.9	22995	39.43753425	108.9364384
2024/8/8	32	181.5	夜班	CKPC2952407Z4102D21Y04	0.4-1.6	#N/A	0.032	45512.53811	N1B1022408080691	XQ-B1-02	5	B1前排	B排	8.59	5.98	0.013	60.4	25.3	27.9	24287.5	0	0.06	0.07	0.92	8.9	5.5	0.0126	23.7	24062.5	38.30882353	120.2835294
2024/8/10	32	181.5	夜班	CKPC2952407Z4102D31Y05	0.4-1.6	#N/A	0.032	45515.07873	N2B4042408100852	XQ-B4-04	G12-XXSD-110A	B4前排	B排	8.17	6.01	0.0128	41.5	25.6	27.8	24607.5	0	0.06	0.07	0.85	8.38	5.66	0.0127	23.6	24150	37.005	139.8125
2024/8/3	32	181.5	白班	CKPC2952407Z4203D32N03	0.4-1.6	#N/A	0.032	45507.36877	N1B4132408020212	XQ-B4-13	G12-XXSD-110A	B4后排	B排	11.26	5.92	0.0126	56	24.9	28.1	23687.5	转换阶段	0.05	0.07	0.92	12.18	5.46	0.0123	24.3	23375	38.82625	105.1232292
2024/8/7	32	181.5	夜班	CKPC2952407Z4203D42N02	0.4-1.6	跳线	0.032	45511.88978	N1B4112408070582	XQ-B4-11	G12-YS33-130-110	B4后排	B排	9.5	5.99	0.013	67.6	26.6	28.1	24075	转换阶段	0.06	0.07	0.92	9.45	5.4	0.0126	23.9	23675	38.64404762	121.2135714
2024/8/6	32	181.5	白班	CKPC2952407Z4203D42N04W	0.4-1.6	#N/A	0.032	45510.2428	N1B1062408050462	XQ-B1-06	G12-XXSD-110A	B1前排	B排	9.07	6.13	0.0127	43.9	25.3	28.1	23850	0	0.05	0.07	0.92	9.18	5.71	0.0122	24.3	23590	39.59129032	111.9004839
2024/8/10	28	175	白班	CKPC2952407Z4203D62N03	0.4-1.6	断缝	0.028	45514.47433	N1B1132408100641	XQ-B1-13	1	B1后排	B排	9.59	6.06	0.013	48.6	25.1	28.3	24500	0	0.06	0.07	0.92	8.94	5.6	0.0126	24.3	24000	38.07818182	137.8436364
